scale,spec_country,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_no,fur_input_row,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,fur_total_time,rolling_method,rolling_temp,descaling_count,work_group,bf_temp
양품,프랑스,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,173,CR(제어압연),956.0,10,3조,217.0
양품,한국,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,221,CR(제어압연),956.0,10,3조,217.0
양품,일본,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,215,CR(제어압연),956.0,10,3조,217.0
양품,영국,C,15,3100,51500,적용,2호기,1열,1192,76,1173,42,218,CR(제어압연),956.0,10,3조,217.0
양품,프랑스,C,17,3100,46700,적용,1호기,2열,1175,61,1167,66,183,CR(제어압연),960.0,10,3조,207.0
양품,영국,C,17,3100,46700,적용,1호기,2열,1175,61,1167,66,207,CR(제어압연),960.0,10,3조,207.0
양품,미국,C,20,3100,45600,적용,3호기,1열,1170,72,1163,62,226,CR(제어압연),984.0,10,3조,179.0
양품,영국,C,20,3100,45600,적용,3호기,1열,1170,72,1163,62,195,CR(제어압연),984.0,10,3조,179.0
양품,미국,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,221,CR(제어압연),993.0,8,3조,177.0
양품,독일,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,221,CR(제어압연),993.0,8,3조,177.0
양품,영국,C,20,2800,51800,적용,3호기,2열,1180,63,1170,61,206,CR(제어압연),993.0,8,3조,177.0
양품,미국,C,15,3100,51900,적용,2호기,2열,1176,71,1164,57,205,CR(제어압연),927.0,10,3조,237.0
양품,영국,C,15,3100,51900,적용,2호기,2열,1176,71,1164,57,200,CR(제어압연),927.0,10,3조,237.0
양품,프랑스,C,14,2800,50800,적용,1호기,1열,1181,63,1168,64,199,CR(제어압연),947.0,10,3조,221.0
불량,영국,C,14,2800,50800,미적용,1호기,1열,1181,63,1168,64,187,CR(제어압연),947.0,10,3조,221.0
양품,미국,C,14,2800,53700,적용,1호기,2열,1177,63,1165,62,222,CR(제어압연),941.0,10,3조,224.0
양품,영국,C,14,2800,53700,적용,1호기,2열,1177,63,1165,62,194,CR(제어압연),941.0,10,3조,224.0
불량,한국,C,20,3100,47000,적용,3호기,1열,1177,72,1164,60,221,CR(제어압연),1004.0,10,3조,160.0
불량,영국,C,20,3100,47000,적용,3호기,1열,1177,72,1164,60,190,CR(제어압연),1004.0,10,3조,160.0
양품,영국,C,20,2900,49400,적용,3호기,2열,1177,72,1166,60,237,CR(제어압연),998.0,10,3조,168.0
양품,영국,C,20,2900,49400,적용,3호기,2열,1177,72,1166,60,231,CR(제어압연),998.0,10,4조,168.0
양품,일본,C,13,2800,52700,적용,2호기,1열,1183,73,1165,55,194,CR(제어압연),937.0,10,4조,228.0
양품,독일,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,194,CR(제어압연),942.0,10,4조,224.0
양품,영국,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,214,CR(제어압연),942.0,10,4조,224.0
양품,일본,C,13,3100,49600,적용,2호기,2열,1188,71,1166,58,217,CR(제어압연),942.0,10,4조,224.0
양품,일본,C,13,2900,52800,적용,1호기,1열,1192,63,1173,64,198,CR(제어압연),938.0,10,4조,235.0
양품,일본,C,13,2900,52900,적용,1호기,2열,1185,62,1170,63,181,CR(제어압연),943.0,10,4조,227.0
양품,영국,C,13,3100,49200,적용,2호기,1열,1164,70,1159,52,222,CR(제어압연),915.0,10,4조,244.0
양품,영국,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,191,CR(제어압연),928.0,10,4조,235.0
양품,일본,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,182,CR(제어압연),928.0,10,4조,235.0
양품,영국,C,13,3000,47800,적용,2호기,2열,1171,65,1163,58,219,CR(제어압연),928.0,10,4조,235.0
불량,미국,C,13,3000,54000,적용,3호기,1열,1182,62,1166,65,194,CR(제어압연),931.0,9,4조,235.0
양품,일본,C,13,3000,54000,적용,3호기,1열,1182,62,1166,65,187,CR(제어압연),931.0,10,4조,235.0
양품,일본,C,13,2800,52700,적용,3호기,2열,1176,70,1162,67,208,CR(제어압연),932.0,10,4조,230.0
양품,영국,C,13,2900,49100,적용,1호기,1열,1186,66,1170,59,193,CR(제어압연),926.0,10,4조,244.0
양품,일본,C,13,2900,49100,적용,1호기,1열,1186,66,1170,59,214,CR(제어압연),926.0,10,4조,244.0
양품,독일,C,12,2900,53500,적용,2호기,1열,1161,56,1160,54,215,CR(제어압연),891.0,10,4조,269.0
양품,영국,C,12,2900,53500,적용,2호기,1열,1161,56,1160,54,191,CR(제어압연),891.0,10,4조,269.0
양품,미국,C,12,2800,54400,적용,1호기,2열,1172,60,1161,74,206,CR(제어압연),919.0,10,4조,242.0
양품,독일,C,12,2800,54400,적용,1호기,2열,1172,60,1161,74,216,CR(제어압연),919.0,10,4조,242.0
양품,영국,C,12,3000,51700,적용,2호기,2열,1181,71,1164,56,197,CR(제어압연),926.0,10,4조,238.0
양품,영국,C,12,3000,51700,적용,2호기,2열,1181,71,1164,56,184,CR(제어압연),926.0,10,4조,238.0
양품,독일,C,12,2900,51800,적용,3호기,1열,1172,70,1163,71,207,CR(제어압연),936.0,10,4조,227.0
양품,영국,C,12,2900,51800,적용,3호기,1열,1172,70,1163,71,242,CR(제어압연),936.0,10,4조,227.0
양품,독일,C,12,2900,51800,적용,3호기,2열,1180,65,1162,65,233,CR(제어압연),878.0,10,4조,284.0
불량,영국,C,12,2900,51800,미적용,3호기,2열,1180,65,1162,65,188,CR(제어압연),878.0,10,4조,284.0
불량,미국,C,12,2800,54800,적용,1호기,1열,1177,60,1163,65,194,CR(제어압연),887.0,9,4조,276.0
양품,독일,C,12,2800,54800,적용,1호기,1열,1177,60,1163,65,183,CR(제어압연),887.0,10,4조,276.0
양품,독일,C,12,2900,52300,적용,1호기,2열,1159,106,1156,74,280,CR(제어압연),894.0,10,4조,262.0
양품,영국,C,12,2900,52300,적용,1호기,2열,1159,93,1156,74,258,CR(제어압연),894.0,10,4조,262.0
불량,독일,C,12,2900,52900,미적용,3호기,1열,1185,79,1163,58,222,CR(제어압연),902.0,10,4조,261.0
양품,영국,C,12,2900,52900,적용,3호기,1열,1185,79,1163,58,207,CR(제어압연),902.0,10,4조,261.0
양품,프랑스,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,207,CR(제어압연),908.0,10,4조,260.0
양품,영국,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,180,CR(제어압연),908.0,10,4조,260.0
양품,영국,C,13,2900,51500,적용,3호기,2열,1174,65,1168,58,185,CR(제어압연),908.0,10,4조,260.0
양품,독일,C,12,2900,52900,적용,2호기,1열,1160,60,1159,77,232,CR(제어압연),894.0,10,4조,265.0
양품,영국,C,12,2900,52900,적용,2호기,1열,1160,60,1159,77,194,CR(제어압연),894.0,10,4조,265.0
양품,미국,C,12,2900,53300,적용,2호기,2열,1160,69,1160,65,217,CR(제어압연),888.0,10,4조,272.0
양품,영국,C,12,2900,53300,적용,2호기,2열,1160,69,1160,65,216,CR(제어압연),888.0,10,4조,272.0
양품,미국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,209,CR(제어압연),896.0,10,4조,270.0
양품,한국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,217,CR(제어압연),896.0,10,4조,270.0
양품,영국,C,12,3100,50500,적용,1호기,1열,1183,66,1166,68,207,CR(제어압연),896.0,10,4조,270.0
양품,영국,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,238,CR(제어압연),891.0,10,4조,273.0
양품,일본,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,199,CR(제어압연),891.0,10,4조,273.0
양품,영국,C,12,3000,50100,적용,1호기,2열,1173,55,1164,78,191,CR(제어압연),891.0,10,4조,273.0
양품,프랑스,C,12,3200,52200,적용,2호기,1열,1184,61,1161,63,220,CR(제어압연),916.0,10,4조,245.0
양품,영국,C,12,3200,52200,적용,2호기,1열,1184,61,1161,63,197,CR(제어압연),916.0,10,4조,245.0
양품,영국,C,12,3100,53800,적용,2호기,2열,1174,74,1159,61,227,CR(제어압연),919.0,10,4조,240.0
양품,영국,C,12,3100,53800,적용,3호기,1열,1179,65,1163,71,215,CR(제어압연),913.0,10,4조,250.0
양품,미국,C,17,3500,32300,적용,3호기,2열,1156,65,1160,72,231,CR(제어압연),938.0,10,4조,222.0
양품,영국,C,17,3500,32300,적용,3호기,2열,1156,65,1160,72,215,CR(제어압연),938.0,10,4조,222.0
양품,영국,C,15,3200,48200,적용,2호기,1열,1150,61,1169,61,218,CR(제어압연),947.0,10,4조,222.0
양품,영국,C,15,3200,48200,적용,2호기,1열,1150,61,1169,61,216,CR(제어압연),947.0,10,4조,222.0
양품,미국,C,18,3300,40600,적용,1호기,1열,1174,66,1160,71,239,CR(제어압연),965.0,10,4조,195.0
양품,영국,C,18,3300,40600,적용,1호기,1열,1174,66,1160,71,222,CR(제어압연),965.0,10,4조,195.0
불량,미국,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,222,CR(제어압연),1005.0,8,4조,159.0
불량,프랑스,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,217,CR(제어압연),1005.0,8,4조,159.0
불량,영국,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,191,CR(제어압연),1005.0,8,4조,159.0
불량,일본,C,20,3600,38600,적용,3호기,1열,1172,72,1164,62,197,CR(제어압연),1005.0,8,4조,159.0
양품,영국,C,16,3400,48700,적용,3호기,2열,1179,86,1163,45,197,CR(제어압연),940.0,10,4조,223.0
양품,프랑스,C,19,3400,41500,적용,1호기,2열,1142,55,1151,86,203,CR(제어압연),948.0,10,4조,203.0
양품,영국,C,19,3400,41500,적용,1호기,2열,1142,55,1151,86,209,CR(제어압연),948.0,10,4조,203.0
양품,미국,C,17,3400,43700,적용,2호기,2열,1169,65,1163,77,227,CR(제어압연),948.0,10,4조,215.0
양품,영국,C,17,3400,43700,적용,2호기,2열,1169,65,1163,77,204,CR(제어압연),948.0,10,4조,215.0
양품,독일,C,16,3400,54200,적용,3호기,1열,1186,82,1169,45,208,CR(제어압연),957.0,10,4조,212.0
